action,semantic_task,prompt_namespace,provider,model,input_tokens,output_tokens,estimated_cost_usd
browser_use_llm_call,browser_use_llm_call,browser_report_download/browser_route/browser_tracker_redirect,openai,gpt-5-mini,13943,670,0.00281
browser_use_llm_call,browser_use_llm_call,browser_report_download/browser_route/browser_tracker_redirect,openai,gpt-5-mini,17370,912,0.00441
browser_use_llm_call,browser_use_llm_call,browser_report_download/browser_route/browser_tracker_redirect,openai,gpt-5-mini,18567,661,0.004207
browser_use_llm_call,browser_use_llm_call,browser_report_download/browser_route/browser_tracker_redirect,openai,gpt-5-mini,18671,560,0.004031
browser_use_llm_call,browser_use_llm_call,browser_report_download/browser_route/browser_tracker_redirect,openai,gpt-5-mini,18776,559,0.003825
browser_use_llm_call,browser_use_llm_call,browser_report_download/browser_route/browser_tracker_redirect,openai,gpt-5-mini,18902,561,0.00386
browser_use_llm_call,browser_use_llm_call,browser_report_download/browser_route/browser_tracker_redirect,openai,gpt-5-mini,19103,581,0.003951
browser_use_llm_call,browser_use_llm_call,browser_report_download/browser_route/browser_tracker_redirect,openai,gpt-5-mini,17703,610,0.003659
browser_use_llm_call,browser_use_llm_call,browser_report_download/browser_route/browser_tracker_redirect,openai,gpt-5-mini,17953,682,0.003865
browser_use_llm_call,browser_use_llm_call,browser_report_download/browser_route/browser_pdf_click,openai,gpt-5-mini,14204,676,0.002887
browser_use_llm_call,browser_use_llm_call,browser_report_download/browser_route/browser_pdf_click,openai,gpt-5-mini,18153,562,0.003905
browser_use_llm_call,browser_use_llm_call,browser_report_download/browser_route/browser_pdf_click,openai,gpt-5-mini,18184,3059,0.008907
browser_use_llm_call,browser_use_llm_call,browser_report_download/browser_route/browser_pdf_click,openai,gpt-5-mini,18305,1974,0.006767
browser_use_llm_call,browser_use_llm_call,browser_report_download/browser_route/browser_pdf_click,openai,gpt-5-mini,14200,486,0.002506
browser_use_llm_call,browser_use_llm_call,browser_report_download/browser_route/browser_pdf_click,openai,gpt-5-mini,17387,606,0.003802
browser_use_llm_call,browser_use_llm_call,browser_report_download/browser_route/browser_pdf_click,openai,gpt-5-mini,18029,913,0.004576
browser_use_llm_call,browser_use_llm_call,browser_report_download/browser_route/browser_pdf_click,openai,gpt-5-mini,18174,1975,0.006737
browser_use_llm_call,browser_use_llm_call,browser_report_download/browser_route/browser_pdf_click,openai,gpt-5-mini,14202,701,0.002936
browser_use_llm_call,browser_use_llm_call,browser_report_download/browser_route/browser_pdf_click,openai,gpt-5-mini,18109,1054,0.004878
browser_use_llm_call,browser_use_llm_call,browser_report_download/browser_route/browser_pdf_click,openai,gpt-5-mini,18118,789,0.004351
browser_use_llm_call,browser_use_llm_call,browser_report_download/browser_route/browser_pdf_click,openai,gpt-5-mini,18247,1217,0.005239
browser_use_llm_call,browser_use_llm_call,browser_report_download/browser_route/browser_pdf_click,openai,gpt-5-mini,18377,1658,0.005923
browser_use_llm_call,browser_use_llm_call,browser_report_download/browser_route/browser_pdf_click,openai,gpt-5-mini,14200,472,0.002478
browser_use_llm_call,browser_use_llm_call,browser_report_download/browser_route/browser_listing_hub,openai,gpt-5-mini,13955,465,0.002403
browser_use_llm_call,browser_use_llm_call,browser_report_download/browser_route/browser_listing_hub,openai,gpt-5-mini,18312,794,0.004409
browser_use_llm_call,browser_use_llm_call,browser_report_download/browser_route/browser_listing_hub,openai,gpt-5-mini,17864,1048,0.004805
browser_use_llm_call,browser_use_llm_call,browser_report_download/browser_route/browser_listing_hub,openai,gpt-5-mini,18157,1762,0.006306
browser_use_llm_call,browser_use_llm_call,browser_report_download/browser_route/browser_listing_hub,openai,gpt-5-mini,13944,645,0.00276
browser_use_llm_call,browser_use_llm_call,browser_report_download/browser_route/browser_listing_hub,openai,gpt-5-mini,17622,938,0.004525
browser_use_llm_call,browser_use_llm_call,browser_report_download/browser_route/browser_listing_hub,openai,gpt-5-mini,17612,837,0.00432
browser_use_llm_call,browser_use_llm_call,browser_report_download/browser_route/browser_listing_hub,openai,gpt-5-mini,17783,669,0.004027
browser_use_llm_call,browser_use_llm_call,browser_report_download/browser_route/browser_listing_hub,openai,gpt-5-mini,17647,586,0.003597
browser_use_llm_call,browser_use_llm_call,browser_report_download/browser_route/browser_listing_hub,openai,gpt-5-mini,18174,566,0.003688
browser_use_llm_call,browser_use_llm_call,browser_report_download/browser_route/browser_listing_hub,openai,gpt-5-mini,18444,819,0.004262
browser_use_llm_call,browser_use_llm_call,browser_report_download/browser_route/browser_listing_hub,openai,gpt-5-mini,19037,1686,0.006144
browser_use_llm_call,browser_use_llm_call,browser_report_download/browser_route/browser_listing_hub,openai,gpt-5-mini,13943,694,0.002858
browser_use_llm_call,browser_use_llm_call,browser_report_download/browser_route/browser_listing_hub,openai,gpt-5-mini,17616,804,0.004255
browser_use_llm_call,browser_use_llm_call,browser_report_download/browser_route/browser_pdf_click,openai,gpt-5-mini,14251,513,0.002573
browser_use_llm_call,browser_use_llm_call,browser_report_download/browser_route/browser_pdf_click,openai,gpt-5-mini,18286,735,0.004285
browser_use_llm_call,browser_use_llm_call,browser_report_download/browser_route/browser_pdf_click,openai,gpt-5-mini,18092,962,0.00469
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,614,598,0.00135
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,699,1005,0.002185
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,614,989,0.002132
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,762,1188,0.002567
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,726,1381,0.002943
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,936,1446,0.003126
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,855,1532,0.003278
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,743,994,0.002174
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,749,1125,0.002437
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,928,1315,0.002862
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,907,1394,0.003015
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,744,1315,0.002816
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,905,1320,0.002866
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,381,404,0.000903
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,889,1515,0.003252
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,772,2010,0.004213
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,914,1323,0.002874
doc_map,doc_map,report_vs/doc_map,openai,gpt-5-mini,4820,3604,0.008413
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,845,1263,0.002737
taxonomy,taxonomy,report_vs/taxonomy,openai,gpt-5-mini,17452,4085,0.012533
taxonomy,taxonomy,report_vs/taxonomy,openai,gpt-5-mini,7695,4059,0.010042
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,378,596,0.001286
doc_map,doc_map,report_vs/doc_map,openai,gpt-5-mini,14692,4095,0.011863
evidence_packs:scope,evidence_packs:scope,report_vs/evidence_packs/scope,openai,gpt-5-mini,4679,1068,0.003306
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,919,1515,0.00326
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,6344,1443,0.004472
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,836,1719,0.003647
taxonomy,taxonomy,report_vs/taxonomy,openai,gpt-5-mini,10990,1399,0.005546
evidence_packs:limitations,evidence_packs:limitations,report_vs/evidence_packs/limitations,openai,gpt-5-mini,7561,1856,0.005602
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,7182,1463,0.004722
evidence_packs:findings,evidence_packs:findings,report_vs/evidence_packs/findings,openai,gpt-5-mini,4676,2150,0.005469
rank_candidates,rank_candidates,rank_candidates,openai,gpt-5-mini,515,926,0.001981
evidence_packs:quote_candidates,evidence_packs:quote_candidates,report_vs/evidence_packs/quote_candidates,openai,gpt-5-mini,4635,2107,0.005373
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,4724,1057,0.003295
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,2881,1621,0.003962
structured_output:regenerate,structured_output:regenerate,report_vs/structured_output/regenerate,openai,gpt-5-mini,18004,2539,0.009579
evidence_packs:scope,evidence_packs:scope,report_vs/evidence_packs/scope,openai,gpt-5-mini,14861,1453,0.006621
doc_map,doc_map,report_vs/doc_map,openai,gpt-5-mini,4930,4067,0.009366
evidence_packs:methods,evidence_packs:methods,report_vs/evidence_packs/methods,openai,gpt-5-mini,14545,2928,0.009492
evidence_packs:methods,evidence_packs:methods,report_vs/evidence_packs/methods,openai,gpt-5-mini,4668,2452,0.006071
evidence_packs:findings,evidence_packs:findings,report_vs/evidence_packs/findings,openai,gpt-5-mini,15462,2617,0.009099
evidence_packs:limitations,evidence_packs:limitations,report_vs/evidence_packs/limitations,openai,gpt-5-mini,14755,2737,0.009163
context_category_fit,context_category_fit,report_vs/context_category_fit,openai,gpt-5-mini,9729,3946,0.010324
structured_output:repair,structured_output:repair,report_vs/structured_output/repair,openai,gpt-5-mini,6391,3274,0.008146
context_category_fit_repair,context_category_fit_repair,report_vs/context_category_fit_repair,openai,gpt-5-mini,3943,991,0.002968
evidence_packs:quote_candidates,evidence_packs:quote_candidates,report_vs/evidence_packs/quote_candidates,openai,gpt-5-mini,14800,2375,0.00845
evidence_packs:scope,evidence_packs:scope,report_vs/evidence_packs/scope,openai,gpt-5-mini,4740,1364,0.003913
evidence_packs:limitations,evidence_packs:limitations,report_vs/evidence_packs/limitations,openai,gpt-5-mini,4668,1988,0.005143
evidence_packs:methods,evidence_packs:methods,report_vs/evidence_packs/methods,openai,gpt-5-mini,4675,1589,0.004347
evidence_packs:findings,evidence_packs:findings,report_vs/evidence_packs/findings,openai,gpt-5-mini,4732,1754,0.004691
